"INVOICENUMBER";"PRODUCTNUMBER";"PRODUCTDESCRIPTION";"INVOICEDQUANTITY";"SALESPRICE";"LINEAMOUNT";"LINETOTALTAXAMOUNT";"LINETOTALDISCOUNTAMOUNT";"LINETOTALCHARGEAMOUNT"
FCB-06472-00008456;PU906978-21_2_1;"Pack de medias Puma Quarter
El pack de medias Puma Quarter contiene tres pares de medias y están confeccionadas en un 80% de algodón, 15% poliamida y 5% de elastano, lo que te proporciona comodidad y libertad de movimiento durante todo el día. Su diseño incorpora un pequeño PUMA en";1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06261-00042819;UA3024878-100_9_1;"Zapatillas Under Armour Charged Pursuit 3
Las zapatillas Under Armour Charged Pursuit 3 son una promesa de ligereza y flexibilidad que proponen alcanzar tus objetivos y maximizarlos. Su confección de malla aporta transpirabilidad y la tecnología Charged Cushioning agrega protección frente a impa";1.0;60999.0;37809.3;7939.95;12603.1;0.0
FCB-06261-00042820;NICD4165-001_9.5_1;"Zapatillas Nike Air Max Excee
Lucí con estilo en tus entrenamientos o en tu día a día gracias a las Zapatillas Nike Air Max Excee, su tecnología Air max te brinda mejores y amortiguadas pisadas que te harán sentir seguro y confiado en cualquier momento que las lleves puestas.";1.0;149999.0;123966.11;26032.89;0.0;0.0
FCB-06261-00042820;LOISS22219_6_1;Traje de Baño Lotto Smart;1.0;17999.0;11900.17;2499.03;2975.04;0.0
FCB-06261-00042820;PU906978-21_40-43_1;"Pack de medias Puma Quarter
El pack de medias Puma Quarter contiene tres pares de medias y están confeccionadas en un 80% de algodón, 15% poliamida y 5% de elastano, lo que te proporciona comodidad y libertad de movimiento durante todo el día. Su diseño incorpora un pequeño PUMA en";1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06261-00042820;DGDGAMGU021RY_5_1;"Guante Dribbling Power
Guante Dribbling Power";1.0;5599.0;4627.27;971.73;0.0;0.0
FCB-06472-00008470;CRSC10998-C410_32_1;"Zuecos Crocs Crocband
Los zuecos Crocs Crocband son esa opción de verano que necesitan tus hijos para todo el día, dentro y fuera de casa. Son tan cómodas, que no querrán usar otras sandalias u ojotas, gracias a su material croslite moldeado para una mejor adaptación de sus p";1.0;19999.0;16528.1;3470.9;0.0;0.0
FCB-06473-00020629;PU678124-63_S_1;"Remera Puma Squad Badge
Remera Puma Squad Badge";1.0;32999.0;27271.9;5727.1;0.0;0.0
FCB-06473-00020630;NICK5324-010_S_1;Gorra Nike Nsw Core;1.0;38499.0;31817.36;6681.64;0.0;0.0
FCB-06473-00020631;URNAFW233033_1_1;Riñonera Urbo Freedom;1.0;5999.0;3966.28;832.92;991.57;0.0
FCB-06473-00020631;CRSC10008140-C99_UNICO_1;"Pines Crocs Jibbitz Dice
Pines Crocs Jibbitz Dice";1.0;4999.0;4131.41;867.59;0.0;0.0
FCB-06592-00016208;NIDC7485-010_S_1;"Remera Jordan Jumpman
Remera Jordan Jumpman";1.0;33799.0;27933.06;5865.94;0.0;0.0
FCB-06472-00008466;NIFN7648-030_9_1;"Zapatillas Nike Air Max Pulse
Zapatillas Nike Air Max Pulse";1.0;254999.0;210742.98;44256.02;0.0;0.0
FCB-06408-00019363;FI11A017X-219_42_1;"Ojotas Fila Drifter Basic
Ojotas Fila Drifter Basic";1.0;34999.0;28924.8;6074.2;0.0;0.0
FCB-06408-00019363;LONISS230203_XL_1;"Remera Lotto Run Fast
Remera Lotto Run Fast";1.0;26999.0;22313.22;4685.78;0.0;0.0
FCB-06472-00008467;NICJ0921-100_L_1;"Remera Jordan Jumpman
Remera Jordan Jumpman";1.0;38499.0;31817.36;6681.64;0.0;0.0
FCB-06261-00042832;PU386465-37_3.5_1;"Zapatillas Puma X-ray Speed
Zapatillas Puma X-ray Speed";1.0;114999.0;95040.5;19958.5;0.0;0.0
FCB-06472-00008468;PU388981-02_5.5_1;"Zapatillas Puma Suede Classic Xxi
Zapatillas Puma Suede Classic Xxi";1.0;107999.0;89255.37;18743.63;0.0;0.0
FCB-06262-00034867;PU392378-07_1_1;"Zapatillas Puma Trinity
Zapatillas Puma Trinity";1.0;79999.0;66114.88;13884.12;0.0;0.0
FCB-06408-00019364;TO165313_L_1;Traje de baño Topper Slim;1.0;32299.0;16016.03;3363.37;10677.36;0.0
FCB-06472-00008469;NIDN2555-010_MISC_1;"Mochila Nike Elemental Premium
Mochila Nike Elemental Premium";1.0;77999.0;64461.98;13537.02;0.0;0.0
FCB-06261-00042833;LONC1906468DR_46_1;Botines Lotto Solista Sof 800 Turf;1.0;35999.0;29751.24;6247.76;0.0;0.0
FCB-06265-00001642;UBU12TW00237-7112_S_1;Calza Umbro Pilcomayo / Calza Umbro Pilcomayo;-1.0;17499.0;-11424.96;-3037.02;0.0;0.0
FCB-06265-00001642;UBU12TW00237-7112_M_1;"Calza Umbro Pilcomayo
Calza Umbro Pilcomayo";1.0;17499.0;11424.96;3037.02;0.0;0.0
FCB-06592-00016209;NIDV7192-200_10.5_1;"Zapatillas Nike Waffle 1
Zapatillas Nike Waffle 1";1.0;149999.0;123966.12;26032.88;0.0;0.0
FCB-06592-00016209;NIFN7234-365_L_1;"Short Nike Essentials Sportswear
Short Nike Essentials Sportswear";1.0;58499.0;48346.28;10152.72;0.0;0.0
FCB-06261-00042848;FIF11TN100-4806_M_1;"Remera Fila Magic
Si buscás una prenda con estilo relajado que te haga ver con toda la onda, la Remera Fila Magic es perfecta para lucir en cualquier ocasión en que disfrutás de cada minuto estando cómodo y ligero gracias a la suavidad de su tela, su calce regular te brin";1.0;14099.0;11652.07;2446.93;0.0;0.0
FCB-06261-00042848;FIF11AT156-6577_M_1;"Remera Fila Spirit I
La Remera Fila Spirit I es un básico actualizado con un estampado moderno de la marca, para que puedas lucirla discretamente en cualquier oportunidad. Su composición es suave y resistente, brindándote el confort que buscas a la hora de salir a la calle.";1.0;10599.0;8759.5;1839.5;0.0;0.0
FCB-06261-00042848;HV41470940555_41/42_1;"Ojotas Havaianas Logo
Un verdadero clásico: Ojotas Havaianas Logo. El modelo brasilero que tocó los corazones de todos alrededor del mundo y ahora forma parte la cultura e identidad Havaianas. Las tradicionales Havaianas con la banderita brasilera en las tiras y las lineas co";1.0;9799.0;5668.84;1190.46;2429.51;0.0
FCB-06261-00042849;LONISS230104_M_1;"Remera Lotto Smart Classic
Remera Lotto Smart Classic";1.0;12999.0;9131.53;1917.62;1611.45;0.0
FCB-06261-00042849;ASAI0001075453_M_1;"Remera Asics Outline
Remera Asics Outline";1.0;18599.0;10759.75;2259.55;4611.32;0.0
FCB-06473-00020637;PU906807-01_110_1;"Pack de medias Puma Invisible
El pack de medias Puma invisible contiene 3 pares de medias que podes usar para una máxima comodidad durante todo el día. Confeccionadas en algodón y elastano, su forma anatómica encaja perfectamente en tus pies y zapatillas.";1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06472-00008472;PU392593-02_7.5_1;"Zapatillas Puma Teveris Nitro Vortex
Zapatillas Puma Teveris Nitro Vortex";1.0;132999.0;109916.53;23082.47;0.0;0.0
FCB-06472-00008473;NIDX4332-800_12_1;"Zapatillas Jordan Air 1 Mid Se
Zapatillas Jordan Air 1 Mid Se";1.0;219999.0;181817.36;38181.64;0.0;0.0
FCB-06260-00020029;URNISS22018_L_1;Remera Urbo Plain / Remera Urbo Plain;-1.0;9999.0;-8263.64;-1735.36;0.0;0.0
FCB-06260-00020029;UBU11L00530-7622_XL_1;"Remera Umbro Circulos
Remera Umbro Circulos";1.0;10999.0;9090.09;1908.91;0.0;0.0
FCB-06389-00017146;ADH03624_4_1;Ojotas adidas Adilette Comfort / Ojotas adidas Adilette Comfort;-1.0;62999.0;-52065.29;-10933.71;0.0;0.0
FCB-06389-00017146;TO85156_31_1;"Zapatillas Topper Lambi
Las Zapatillas Topper Lambi, un diseño ideal para que los primeros pasos sean cómodos y seguros. Con capellada de mesh con detalles en cuero sintético y cordones. La suela de eva blanca, ultraliviana, súper cómoda y versátil. Una propuesta deportiva para";1.0;43199.0;35701.66;7497.34;0.0;0.0
FCB-06389-00017146;LONISS22118_L_1;Calza Corta Lotto Moonrun;1.0;17999.0;8925.12;1874.28;5950.09;0.0
FCB-06389-00017146;LONIFW230336_XS_1;Top Lotto Raleigh;1.0;12999.0;8057.23;1692.02;2685.75;0.0
FCB-06382-00013763;LONCFW23515_9.5_1;"Botines Lotto Stadio 700 Tf
Botines Lotto Stadio 700 Tf";1.0;59999.0;49585.96;10413.04;0.0;0.0
FCB-06382-00013763;LONFW203749_1_1;"Medias Lotto Stadio
Las Medias Lotto Stadio son el complemento perfecto para el calzado deportivo, están confeccionadas en algodón y absorben el exceso de humedad. Con una altura hasta la rodilla, son ideales en la protección de las piernas.";1.0;4999.0;4131.4;867.6;0.0;0.0
FCB-06408-00019374;TO29770_38_1;"Zapatillas Topper Fast
Las zapatillas Topper Fast están hechas para correr con un diseño moderno, ajuste personalizado con cordones y con una importante suela de goma que brinda la amortiguación y estabilidad necesaria para tus días de running y entrenamiento.";1.0;61999.0;51238.84;10760.16;0.0;0.0
FCB-06228-00026984;RI61685AH276_42_1;"Ojotas Rider Dunas
La comodidad y la elegancia pueden ir siempre juntas con las Ojotas Rider Dunas. Hechas en un sintético liviano con forro de EVA que agrega comodidad, mientras que su suela con ranuras, genera un excelente agarre al suelo, evitando deslizamientos. Además";1.0;14899.0;8619.26;1810.04;3693.96;0.0
FCB-06228-00026986;PU379397-01_12_1;"Zapatillas Puma Soft Enzo Evo Ps
Zapatillas Puma Soft Enzo Evo Ps";1.0;67999.0;56197.52;11801.48;0.0;0.0
FCB-06262-00034874;DI99501650010_45_1;Zapatillas Diadora Strike / Zapatillas Diadora Strike;-1.0;44999.0;-37189.26;-7809.74;0.0;0.0
FCB-06262-00034874;AS1071A084403_12_1;"Zapatillas Asics Gel-Rebound
Las Zapatillas Asics Gel-Rebound ofrecen un calzado totalmente óptimo para mantener una concentración total en tus momentos de entrenamiento. Ofrecen estabilidad y sensación flexible. La parte superior está construida con materiales resistentes, para dar";1.0;90999.0;75205.79;15793.21;0.0;0.0
FCB-06472-00008482;NIDH2987-001_8_1;Zapatillas Nike Court Vision Low Next Nature / Zapatillas Nike Court Vision Low Next Nature;-1.0;104999.0;-86776.03;-18222.97;0.0;0.0
FCB-06472-00008482;NIDD8959-100_7.5_1;Zapatillas Nike Air Force 1 07 W1;1.0;177999.0;147106.61;30892.39;0.0;0.0
FCB-06473-00020640;PU539650-02_M_1;Remera Puma Bmw Mms Statement Logo / Remera Puma Bmw Mms Statement Logo;-1.0;56999.0;-22328.54;-5935.43;0.0;0.0
FCB-06473-00020640;PU539650-02_L_1;Remera Puma Bmw Mms Statement Logo;1.0;56999.0;22328.54;5935.43;24778.07;0.0
FCB-06417-00017779;UBU11TW015-6011_L_1;"Short Umbro Basico
El Short Umbro Basico es tu fiel compañero a la hora entrenar con todo. Confeccionado en poliéster, se ajusta a tu cuerpo y se mueve con vos hagas el movimiento que hagas. Es cómodo, liviano y transpirable para esas rutinas en las que das tu 100%. Además";1.0;10999.0;9090.08;1908.92;0.0;0.0
FCB-06417-00017779;UBU11TW087-6011_L_1;"Short Umbro Letters Ar 2022
Short Umbro Letters Ar 2022";1.0;12399.0;10247.11;2151.89;0.0;0.0
FCB-06227-00029126;ADGV9473_1.5_1;"Zapatillas adidas Fortarun
Zapatillas adidas Fortarun";1.0;85999.0;71073.55;14925.45;0.0;0.0
FCB-06227-00029126;PU892570-01_28-31_1;"Pack De Medias Puma Invisible
Pack De Medias Puma Invisible";1.0;4699.0;3883.47;815.53;0.0;0.0
FCB-06421-00009112;URNISS232174_XXL_1;"Bermuda Urbo Tom & Jerry
Bermuda Urbo Tom & Jerry";1.0;21999.0;14544.79;3054.41;3636.2;0.0
FCB-06421-00009112;PU538354-01_M_1;"Pantalon Puma Infuse Wide Dk
Pantalon Puma Infuse Wide Dk";1.0;60199.0;24875.63;5223.87;24875.61;0.0
FCB-06421-00009112;URNAFW233075_UNICO_1;Gorra Urbo Shiny Washed;1.0;4999.0;3305.12;694.08;826.28;0.0
FCB-06227-00029127;LONIFW230305_S_1;Calza Lotto Msp;1.0;17999.0;12643.93;2655.22;2231.28;0.0
FCA-06592-00000092;NIDV7211-001_10_1;"Zapatillas Nike Dunk Low Retro
Zapatillas Nike Dunk Low Retro";1.0;177999.0;147106.61;32363.46;0.0;0.0
FCA-06592-00000092;PU388981-89_8.5_1;"Zapatillas Puma Suede Classic Xxi
Zapatillas Puma Suede Classic Xxi";1.0;107999.0;89255.37;19636.18;0.0;0.0
FCB-06592-00016214;NIDN3687-061_9.5_1;"Zapatillas Jordan Max Aura 4
Zapatillas Jordan Max Aura 4";1.0;189999.0;157023.97;32975.03;0.0;0.0
FCB-06262-00034875;FIF01L00116-979_42_1;"Zapatilla Fila Cyzer
Zapatilla Fila Cyzer";1.0;77999.0;64461.98;13537.02;0.0;0.0
FCB-06262-00034875;LONASS23904_39-45_1;"Pack De Medias Lotto Flow
Pack De Medias Lotto Flow";1.0;4299.0;3552.89;746.11;0.0;0.0
FCB-06262-00034875;LONASS23903_35-40_1;"Pack De Medias Lotto Flow
Pack De Medias Lotto Flow";2.0;4299.0;7105.79;1492.21;0.0;0.0
FCB-06473-00020641;FGFGLOO31BMNNY_L_1;"Boxer Freegun Looney Tunes Nny
El Boxer Freegun Looney Tunes revive una de las mejores animaciones de tu infancia y son sinónimo de comodidad. Su composición es transpirable y te permiten moverte libremente, mientras el corte de compresión otorga confort y seguridad para que disfrutes";1.0;7999.0;3305.37;694.13;3305.37;0.0
FCB-06261-00042858;TO26399_39_1;"Botines Topper San Ciro V Tf
Si buscás velocidad inalcanzable y jugadas perfectas, los Botines Topper San Ciro V Tf son perfectos para vos, su capellada en cuero sintético con costuras los hace más resistentes dándote una sujeción extrema; la plantilla de EVA, su suela liviana y fle";1.0;51699.0;42726.45;8972.55;0.0;0.0
FCB-06261-00042859;UBU24TW018-7274_U_1;"Medias Umbro Futbol
Medias Umbro Futbol";1.0;3599.0;2974.38;624.62;0.0;0.0
FCB-06261-00042859;PU907685-02_L_1;"Traje De Baño Puma Swimsuit
Para vos que buscás lo mejor para estar en el agua, el Traje de Baño Puma Swimsuit, es ideal para acompañarte en todos tus movimientos mientras entrenás o te divertís sin perder la tranquilidad que te brinda esta malla. Además, su tejido suave y resisten";1.0;25249.0;12520.17;2629.23;8346.77;0.0
FCB-06473-00020639;PU379013-03_7_1;"Zapatillas Puma Court Rider Chaos
Zapatillas Puma Court Rider Chaos";1.0;149999.0;99172.89;20826.31;24793.23;0.0
FCB-06472-00008481;NIFD6923-100_7.5_1;"Zapatillas Nike Dunk Low Retro
Zapatillas Nike Dunk Low Retro";1.0;199999.0;165288.43;34710.57;0.0;0.0
FCB-06261-00042854;ADHQ1476_8.5_1;"Zapatillas adidas Ultrabounce
Zapatillas adidas Ultrabounce";1.0;99999.0;82643.8;17355.2;0.0;0.0
FCB-06261-00042854;TO27131_46_1;"Zapatillas Topper Gondor II
Las Zapatillas Topper Gondor II son perfectas para los amantes de la naturaleza; la capella de mesh y cuero sintético aporta transpirabilidad y una sujeción superior. La suela y entresuela de EVA garantizan una pisasa suave y amortiguada y soportan la du";1.0;71999.0;59503.31;12495.69;0.0;0.0
FCB-06262-00034872;PU522119-24_L_1;Remera Puma Fit Ss;1.0;25999.0;21486.78;4512.22;0.0;0.0
FCB-06262-00034872;LOISS22094_XL_1;Traje de Baño Lotto Boat;1.0;21999.0;14544.79;3054.41;3636.2;0.0
FCB-06261-00042855;ADHP7863_10_1;Zapatillas adidas Nebzed Cloudfoam;1.0;84999.0;70247.11;14751.89;0.0;0.0
FCB-06261-00042856;CRSC10001-C2Y2_41_1;"Zuecos Crocs Classic
Zuecos Crocs Classic";1.0;16999.0;14048.76;2950.24;0.0;0.0
FCB-06262-00034873;ADHA4343_S_1;"Short adidas Essentials Cargo
Short adidas Essentials Cargo";1.0;48999.0;40495.04;8503.96;0.0;0.0
FCB-06262-00034873;NIFD1244-010_S_1;"Remera Nike Big Swoosh Lbr
Remera Nike Big Swoosh Lbr";1.0;48799.0;40329.75;8469.25;0.0;0.0
FCB-06261-00042857;NIDM0113-600_6.5_1;"Zapatillas Nike Court Vision Alta
Las Zapatillas Nike Court Vision Alta, combinan a la perfección estilo básquetbol y moda urbana. Para que tus look se eleve a la cima gracias a su confección en cuero de la parte superior y una suela de espuma elevada que te hace sentir como si tuvieras";1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06472-00008474;ADIE9887_5_1;"Zapatillas adidas Astir
Zapatillas adidas Astir";1.0;160999.0;133057.02;27941.98;0.0;0.0
FCB-06228-00026985;ADHP2431_6.5_1;"Zapatillas adidas Questar
Zapatillas adidas Questar";-1.0;120999.0;-78999.34;-20999.83;0.0;0.0
FCB-06228-00026985;ADHP2431_6_1;"Zapatillas adidas Questar
Zapatillas adidas Questar";1.0;120999.0;78999.34;20999.83;0.0;0.0
FCB-06265-00001643;PU773558-01_L_1;Campera Puma Cai Prematch Anthem / Campera Puma Cai Prematch Anthem;-1.0;114499.0;-74755.54;-19871.73;0.0;0.0
FCB-06265-00001643;PU773558-01_XL_1;"Campera Puma Cai Prematch Anthem
Campera Puma Cai Prematch Anthem";1.0;114499.0;74755.54;19871.73;0.0;0.0
FCB-06227-00029119;PU104657-01_10.5_1;"Botines Puma Borussia Fg
Los nuevos Botines Puma Borussia C son perfectos para jugar en pasto natural. Diseñados para brindar comodidad, confort y durabilidad.";1.0;99999.0;82643.8;17355.2;0.0;0.0
FCB-06227-00029119;LONASS23904_39-45_1;"Pack De Medias Lotto Flow
Pack De Medias Lotto Flow";1.0;4299.0;3552.89;746.11;0.0;0.0
FCB-06261-00042864;TO172980_UNI_1;"Mochila Topper Street
Mochila Topper Street";1.0;26799.0;18825.74;3953.41;3322.19;0.0
FCB-06261-00042865;PU307995-01_9_1;"Zapatillas Puma Bmw Mms
Zapatillas Puma Bmw Mms";1.0;124999.0;103304.96;21694.04;0.0;0.0
FCB-06389-00017145;LONISS22024_M_1;"Remera Lotto Maestro Plr
Remera Lotto Maestro Plr";1.0;12499.0;6714.34;1410.01;3615.41;0.0
FCB-06473-00020628;CHCHHGT23H5860FA016_S_1;"Remera Champion Deportiva
Remera Champion Deportiva";-1.0;18317.14;-15138.02;-3178.98;0.0;0.0
FCB-06473-00020628;ADS20274_5128_1;"Pack de medias adidas Trifolio X3
Unas medias básicas de la vida diaria reciben una dosis de originalidad con estas Trifolio Liner. Con un corte que no se ve cuando las usas con zapatillas, estas medias están fabricadas con un algodón ligeramente elástico y presentan un Trifolio en la pa";1.0;8999.0;7437.19;1561.81;0.0;0.0
FCB-06262-00034863;LONISS230203_M_1;Remera Lotto Run Fast / Remera Lotto Run Fast;-1.0;26999.0;-22313.22;-4685.78;0.0;0.0
FCB-06262-00034863;NICZ9062-084_S_1;Short Nike Dri-Fit Challenger;1.0;41999.0;34709.91;7289.09;0.0;0.0
FCB-06262-00034865;LONISS230306_L_1;Remera Lotto Smart Summer / Remeras Lotto Athletica Due;-1.0;19999.0;-16528.1;-3470.9;0.0;0.0
FCB-06262-00034865;ADHT4738_OSFC_1;"Bolso adidas Essentials
Bolso adidas Essentials";1.0;28999.0;23966.12;5032.88;0.0;0.0
FCB-06416-00019113;NICW4554-101_7.5_1;"Zapatillas Nike Air Max Sc
Zapatillas Nike Air Max Sc";1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06416-00019113;TO24356_41_1;"Zapatillas Topper Capitan Tt
Las Zapatillas Topper Capitan Tt son ideales para los amantes de la moda. Su capellada cuenta con un diseño liviano para poder combinarlas con cualquier outfit y su suela de goma con propiedades antideslizantes mantienen la estabilidad que necesitas en t";1.0;55499.0;45866.94;9632.06;0.0;0.0
FCB-06416-00019115;FIF01AT00050-943_43_1;"Zapatillas Fila Freestyle
Zapatillas Fila Freestyle";1.0;69999.0;57850.41;12148.59;0.0;0.0
FCB-06416-00019115;PU677080-65_XL_1;"Remera Puma Essentials Metallic
Remera Puma Essentials Metallic";1.0;24999.0;14462.23;3037.07;6198.1;0.0
FCB-06228-00026972;AM3113097351_35_1;"Zapatillas Atomik Cambridge
Zapatillas Atomik Cambridge";1.0;44899.0;37106.61;7792.39;0.0;0.0
FCB-06261-00042842;PU621088-51_S_1;"Pantalon Puma Power Cat Tr
Pantalon Puma Power Cat Tr";1.0;58999.0;29255.7;6143.7;19503.8;0.0
FCB-06261-00042842;NIDQ6371-530_M_1;Remera Nike Dri-Fit Swoosh;1.0;48799.0;40329.76;8469.24;0.0;0.0
FCB-06261-00042842;LONISS230217_M_1;"Musculosa Lotto Superrapida
Musculosa Lotto Run Empowerment";1.0;19999.0;16528.1;3470.9;0.0;0.0
FCB-06261-00042842;PU678217-01_M_1;"Remera Puma Power Cat
Remera Puma Power Cat";1.0;34999.0;28924.79;6074.21;0.0;0.0
FCB-06261-00042842;NIDQ6360-430_M_1;Short Nike Dri-Fit Swoosh Run;1.0;47499.0;35329.83;7419.27;3925.54;0.0
FCB-06261-00042842;PU671074-01_M_1;"Short Puma Active 4"" Woven
El Short Puma Active 4"" Woven están diseñados para entregarte liviandad, frescura para tus entrenamientos más esforzados. Su tecnología dryCELL te mantiene fresca y seca en todo momento, ya que aleja la transpiración de tu cuerpo. Su diseño elegante, te";1.0;17399.0;8627.6;1811.8;5751.74;0.0
FCB-06261-00042842;NISX4120-001_XL_1;Medias Nike Academy Le;1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06261-00042842;ADHC5838_M_1;"Medias adidas Argentina Alternativa 2022
Medias adidas Alternativa Argentina";1.0;11999.0;9916.53;2082.47;0.0;0.0
FCB-06261-00042843;ADHT4738_OSFC_1;"Bolso adidas Essentials
Bolso adidas Essentials";1.0;28999.0;23966.12;5032.88;0.0;0.0
FCB-06260-00020036;TO29815_36_1;"Zapatillas Topper Fast
Las Zapatillas Topper Fast están confeccionadas con materiales que las hacen más livianas y duraderas. Su ajuste con cordones gruesos te ofrece la seguridad y control necesarios para sentir suavidad en cada paso, mientras que la suela de goma te brinda u";1.0;65399.0;54048.76;11350.24;0.0;0.0
FCB-06261-00042844;NISX7670-964_M_1;"Pack De Medias Nike Everyday Cush Low X3
Medias Nike Everyday";1.0;9499.0;7850.41;1648.59;0.0;0.0
FCB-06261-00042844;UA1367900-003_L_1;Pack de Medias Under Armour Core Lo Cut x3;1.0;8999.0;7437.19;1561.81;0.0;0.0
FCB-06260-00020037;RI61710AE205_41.42_1;Ojotas Rider Way;1.0;8999.0;5206.03;1093.27;2231.16;0.0
FCB-06261-00042866;RI61685AH274_41_1;"Ojotas Rider Dunas
La comodidad y la elegancia pueden ir siempre juntas con las Ojotas Rider Dunas. Hechas en un sintético liviano con forro de EVA que agrega comodidad, mientras que su suela con ranuras, genera un excelente agarre al suelo, evitando deslizamientos. Además";1.0;14899.0;8619.25;1810.05;3693.97;0.0
FCB-06261-00042866;HYHNLZDU013ACQ_SR_1;"Antiparra Hydro Champ 2.0
Las antiparras Hydro Champ 2.0 fueron creadas para aquellas personas que se estén iniciando en la natación. Vienen con un estuche de PVC con Ziploc para que las puedas guardar en tu mochila o bolso. Posee una cinta doble que se ajusta para un mayor contr";1.0;4699.0;3883.47;815.53;0.0;0.0
