"INVOICENUMBER";"invoicedate";"TOTALINVOICEAMOUNT";"TOTALTAXAMOUNT";"TOTALCHARGEAMOUNT";"INVOICECUSTOMERACCOUNTNUMBER";"INVOICEADDRESSCITY";"WAREHOUSE"
FCB-06474-00017603;2024-01-25 00:00:00.000;2414.65;419.07;0.0;CL-000254;"";"049"
FCB-06474-00017604;2024-01-25 00:00:00.000;299999.0;52065.94;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017607;2024-01-25 00:00:00.000;54998.0;9545.11;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017608;2024-01-25 00:00:00.000;27999.0;4859.33;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017609;2024-01-25 00:00:00.000;806396.0;139953.02;0.0;CL-2687197;"";"049"
FCB-06474-00017610;2024-01-25 00:00:00.000;32999.0;5727.1;0.0;CL-2687338;"";"049"
FCB-06474-00017611;2024-01-27 00:00:00.000;71499.0;12408.92;0.0;CL-2699656;"";"049"
FCB-06474-00017612;2024-01-27 00:00:00.000;94999.0;16487.43;0.0;CL-0656892;"";"049"
FCB-06474-00017613;2024-01-27 00:00:00.000;10399.0;1804.79;0.0;CL-2699725;"";"049"
FCB-06474-00017614;2024-01-27 00:00:00.000;53998.0;9371.55;0.0;CL-2546285;"";"049"
FCB-06474-00017615;2024-01-27 00:00:00.000;199999.0;34710.57;0.0;CL-0760821;"";"049"
FCB-06474-00017616;2024-01-27 00:00:00.000;199999.0;34710.57;0.0;CL-0760821;"";"049"
FCB-06474-00017617;2024-01-27 00:00:00.000;175000.0;30371.9;0.0;CL-1035977;"";"049"
FCB-06474-00017619;2024-01-27 00:00:00.000;27999.0;4859.33;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017620;2024-01-27 00:00:00.000;174999.0;30371.73;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017621;2024-01-27 00:00:00.000;42198.3;7323.67;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017623;2024-01-27 00:00:00.000;4799.2;832.92;0.0;CL-2700207;"";"049"
FCB-06474-00017624;2024-01-27 00:00:00.000;4799.2;832.92;0.0;CL-2700231;"";"049"
FCB-06474-00017625;2024-01-27 00:00:00.000;126798.0;22006.26;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017626;2024-01-27 00:00:00.000;199999.0;34710.57;0.0;CL-1714049;"";"049"
FCB-06474-00017627;2024-01-27 00:00:00.000;183999.0;31933.71;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017628;2024-01-27 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017629;2024-01-27 00:00:00.000;162966.3;28283.41;0.0;CL-0952912;"";"049"
FCB-06474-00017630;2024-01-27 00:00:00.000;40949.3;7106.9;0.0;CL-0374710;"";"049"
FCB-06474-00017631;2024-01-27 00:00:00.000;6299.0;1093.21;0.0;CL-2700922;"";"049"
FCB-06474-00017632;2024-01-27 00:00:00.000;118238.2;20520.68;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017633;2024-01-27 00:00:00.000;126798.0;22006.26;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017634;2024-01-27 00:00:00.000;79999.0;13884.12;0.0;CL-2701222;"";"049"
FCB-06474-00017635;2024-01-27 00:00:00.000;71499.0;12408.92;0.0;CL-2701320;"";"049"
FCB-06474-00017636;2024-01-27 00:00:00.000;30799.0;5345.28;0.0;CL-2701334;"";"049"
FCB-06474-00017637;2024-01-27 00:00:00.000;149999.0;26032.88;0.0;CL-2701358;"";"049"
FCB-06474-00017638;2024-01-27 00:00:00.000;161999.0;28115.53;0.0;CL-0625893;"";"049"
FCB-06474-00017639;2024-01-27 00:00:00.000;187498.0;32540.98;0.0;CL-0472611;"";"049"
FCB-06474-00017640;2024-01-27 00:00:00.000;9499.0;1648.59;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017641;2024-01-27 00:00:00.000;149999.0;26032.88;0.0;CL-0566737;"";"049"
FCB-06474-00017642;2024-01-27 00:00:00.000;74558.2;12939.85;0.0;CL-2701680;"";"049"
FCB-06474-00017643;2024-02-03 00:00:00.000;79499.0;13797.35;0.0;CL-2725887;"";"049"
FCB-06474-00017644;2024-02-03 00:00:00.000;19700.0;3419.01;0.0;CL-2255766;"";"049"
FCB-06474-00017645;2024-02-03 00:00:00.000;185999.0;32280.82;0.0;CL-2725975;"";"049"
FCB-06474-00017646;2024-02-03 00:00:00.000;160999.0;27941.98;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017647;2024-02-03 00:00:00.000;135397.0;23498.65;0.0;CL-1234950;"";"049"
FCB-06474-00017648;2024-02-03 00:00:00.000;213999.0;37140.32;0.0;CL-2726076;"";"049"
FCB-06474-00017649;2024-02-03 00:00:00.000;40999.0;7115.53;0.0;CL-2726082;"";"049"
FCB-06474-00017650;2024-02-03 00:00:00.000;90798.0;15758.33;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017651;2024-02-03 00:00:00.000;149999.0;26032.88;0.0;CL-2726906;"";"049"
FCB-06474-00017652;2024-02-03 00:00:00.000;502494.0;87209.7;0.0;CL-1076979;"";"049"
FCB-06474-00017654;2024-02-03 00:00:00.000;177999.0;30892.39;0.0;CL-2727134;"";"049"
FCB-06474-00017655;2024-02-03 00:00:00.000;213999.0;37140.32;0.0;CL-2727156;"";"049"
FCB-06474-00017656;2024-02-03 00:00:00.000;242498.0;42086.43;0.0;CL-2727156;"";"049"
FCB-06474-00017657;2024-02-03 00:00:00.000;87498.4;15185.67;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017658;2024-02-03 00:00:00.000;194999.0;33842.8;0.0;CL-2726920;"";"049"
FCB-06474-00017659;2024-02-03 00:00:00.000;219999.0;38181.64;0.0;CL-2727263;"";"049"
FCB-06474-00017660;2024-02-03 00:00:00.000;111799.35;19403.19;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017661;2024-02-03 00:00:00.000;158098.0;27438.5;0.0;CL-2727360;"";"049"
FCB-06474-00017662;2024-02-03 00:00:00.000;8199.0;1422.97;0.0;CL-0741795;"";"049"
FCB-06474-00017663;2024-02-03 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017664;2024-02-03 00:00:00.000;37499.0;6508.09;0.0;CL-1634493;"";"049"
FCB-06474-00017665;2024-02-03 00:00:00.000;248998.0;43214.53;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017666;2024-02-03 00:00:00.000;209999.0;36446.11;0.0;CL-1401184;"";"049"
FCB-06474-00017667;2024-02-03 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017669;2024-02-03 00:00:00.000;34999.0;6074.21;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017670;2024-02-03 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017671;2024-02-03 00:00:00.000;27599.0;4789.91;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017672;2024-02-03 00:00:00.000;146497.0;25425.1;0.0;CL-2727985;"";"049"
FCB-06474-00017673;2024-02-03 00:00:00.000;173297.7;30076.46;0.0;CL-2219130;"";"049"
FCB-06474-00017674;2024-02-03 00:00:00.000;79499.0;13797.35;0.0;CL-1051397;"";"049"
FCB-06474-00017675;2024-02-03 00:00:00.000;199999.0;34710.57;0.0;CL-2728181;"";"049"
FCB-06474-00017676;2024-02-03 00:00:00.000;33999.0;5900.65;0.0;CL-2728264;"";"049"
FCB-06474-00017677;2024-02-03 00:00:00.000;80999.0;14057.68;0.0;CL-2728301;"";"049"
FCB-06474-00017678;2024-02-03 00:00:00.000;16099.0;2794.04;0.0;CL-2728323;"";"049"
FCB-06474-00017679;2024-02-03 00:00:00.000;77999.0;13537.02;0.0;CL-2728369;"";"049"
FCB-06474-00017680;2024-02-03 00:00:00.000;142999.0;24818.01;0.0;CL-2728412;"";"049"
FCB-06474-00017681;2024-02-03 00:00:00.000;249998.0;43388.08;0.0;CL-2728532;"";"049"
FCB-06474-00017682;2024-02-03 00:00:00.000;107999.0;18743.63;0.0;CL-0304442;"";"049"
FCB-06474-00017683;2024-02-03 00:00:00.000;34999.0;6074.21;0.0;CL-2728612;"";"049"
FCB-06474-00017684;2024-02-03 00:00:00.000;14999.0;2603.13;0.0;CL-2636995;"";"049"
FCB-06474-00017685;2024-02-03 00:00:00.000;19999.0;3470.9;0.0;CL-1906031;"";"049"
FCB-06474-00017687;2024-02-03 00:00:00.000;174999.0;30371.73;0.0;CL-2728720;"";"049"
FCB-06474-00017688;2024-02-03 00:00:00.000;27300.3;4738.07;0.0;CL-1010705;"";"049"
FCB-06474-00017689;2024-02-03 00:00:00.000;9499.0;1648.59;0.0;CL-2728888;"";"049"
FCB-06474-00017691;2024-02-03 00:00:00.000;149999.0;26032.88;0.0;CL-2728924;"";"049"
FCB-06474-00017693;2024-02-04 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017693;2024-02-04 00:00:00.000;107999.0;18743.63;0.0;CL-2507492;"";"049"
FCB-06474-00017694;2024-02-04 00:00:00.000;153598.3;26657.56;0.0;CL-2730015;"";"049"
FCB-06474-00017695;2024-02-04 00:00:00.000;270997.4;47032.61;0.0;CL-2730076;"";"049"
FCB-06474-00017698;2024-02-04 00:00:00.000;56339.4;9777.91;0.0;CL-0853270;"";"049"
FCB-06474-00017699;2024-02-04 00:00:00.000;70799.0;12287.43;0.0;CL-0522437;"";"049"
FCB-06474-00017700;2024-02-04 00:00:00.000;199999.0;34710.57;0.0;CL-0251085;"";"049"
FCB-06474-00017701;2024-02-04 00:00:00.000;199999.0;34710.57;0.0;CL-2730405;"";"049"
FCB-06474-00017702;2024-02-04 00:00:00.000;189999.0;32975.03;0.0;CL-2730432;"";"049"
FCB-06474-00017703;2024-02-04 00:00:00.000;133999.0;23256.02;0.0;CL-0648781;"";"049"
FCB-06474-00017704;2024-02-04 00:00:00.000;159999.0;27768.42;0.0;CL-2730469;"";"049"
FCB-06474-00017705;2024-02-04 00:00:00.000;174999.0;30371.73;0.0;CL-0407101;"";"049"
FCB-06474-00017706;2024-02-04 00:00:00.000;29299.0;5084.95;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017707;2024-02-04 00:00:00.000;149999.0;26032.88;0.0;CL-2730495;"";"049"
FCB-06474-00017708;2024-02-04 00:00:00.000;168999.0;29330.4;0.0;CL-2730507;"";"049"
FCB-06474-00017709;2024-02-04 00:00:00.000;171999.0;29851.07;0.0;CL-2730570;"";"049"
FCB-06474-00017710;2024-02-04 00:00:00.000;155918.6;27060.25;0.0;CL-2601535;"";"049"
FCB-06474-00017711;2024-02-04 00:00:00.000;25999.0;4512.22;0.0;CL-2730930;"";"049"
FCB-06474-00017712;2024-02-05 00:00:00.000;146698.0;25459.98;0.0;CL-2734445;"";"049"
FCB-06474-00017713;2024-02-05 00:00:00.000;77999.0;13537.02;0.0;CL-0060361;"";"049"
FCB-06474-00017714;2024-02-05 00:00:00.000;171999.0;29851.07;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017715;2024-02-05 00:00:00.000;149999.0;26032.88;0.0;CL-2734674;"";"049"
FCB-06474-00017716;2024-02-05 00:00:00.000;177999.0;30892.39;0.0;CL-2731902;"";"049"
FCB-06474-00017717;2024-02-05 00:00:00.000;213999.0;37140.32;0.0;CL-2735001;"";"049"
FCB-06474-00017718;2024-02-05 00:00:00.000;50999.0;8851.07;0.0;CL-2735015;"";"049"
FCB-06474-00017719;2024-02-05 00:00:00.000;127999.0;22214.7;0.0;CL-2428557;"";"049"
FCB-06474-00017720;2024-02-05 00:00:00.000;219999.0;38181.64;0.0;CL-0059412;"";"049"
FCB-06474-00017721;2024-02-05 00:00:00.000;38499.0;6681.64;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017722;2024-02-05 00:00:00.000;22899.0;3974.21;0.0;CL-2735313;"";"049"
FCB-06474-00017723;2024-02-05 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017724;2024-02-05 00:00:00.000;171999.0;29851.07;0.0;CL-2735490;"";"049"
FCB-06474-00017725;2024-02-05 00:00:00.000;366396.4;63589.46;0.0;CL-2735602;"";"049"
FCB-06474-00017726;2024-02-05 00:00:00.000;19499.0;3384.12;0.0;CL-2735742;"";"049"
FCB-06474-00017727;2024-02-05 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017728;2024-02-05 00:00:00.000;151999.0;26379.99;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017729;2024-02-05 00:00:00.000;61299.0;10638.67;0.0;CL-0698546;"";"049"
FCB-06474-00017730;2024-02-05 00:00:00.000;177998.0;30892.21;0.0;CL-2079122;"";"049"
FCB-06474-00017731;2024-02-05 00:00:00.000;185197.0;32141.63;0.0;CL-2736076;"";"049"
FCB-06474-00017732;2024-02-05 00:00:00.000;269998.0;46859.16;0.0;CL-2736148;"";"049"
FCB-06474-00017733;2024-02-05 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017734;2024-02-05 00:00:00.000;38499.0;6681.64;0.0;CL-0368617;"";"049"
FCB-06474-00017735;2024-02-05 00:00:00.000;213999.0;37140.32;0.0;CL-2736210;"";"049"
FCB-06474-00017736;2024-02-05 00:00:00.000;168999.0;29330.4;0.0;CL-2736226;"";"049"
FCB-06474-00017737;2024-02-05 00:00:00.000;179999.0;31239.5;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017738;2024-02-05 00:00:00.000;299999.0;52065.94;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017740;2024-02-05 00:00:00.000;34999.0;6074.21;0.0;CL-2736502;"";"049"
FCB-06474-00017741;2024-02-05 00:00:00.000;257798.4;44741.87;0.0;CL-2736574;"";"049"
FCB-06474-00017743;2024-02-05 00:00:00.000;219999.0;38181.64;0.0;CL-2736649;"";"049"
FCB-06474-00017744;2024-02-05 00:00:00.000;194999.0;33842.8;0.0;CL-2736670;"";"049"
FCB-06474-00017745;2024-02-05 00:00:00.000;108799.2;18882.51;0.0;CL-2736689;"";"049"
FCB-06474-00017746;2024-02-05 00:00:00.000;153999.0;26727.1;0.0;CL-2736707;"";"049"
FCB-06474-00017747;2024-02-05 00:00:00.000;124848.0;21667.83;0.0;CL-2602346;"";"049"
FCB-06474-00017748;2024-02-05 00:00:00.000;194999.0;33842.8;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017750;2024-02-05 00:00:00.000;219999.0;38181.64;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017792;2024-02-08 00:00:00.000;136999.0;23776.69;0.0;CL-1687182;"";"049"
FCB-06474-00017800;2024-02-08 00:00:00.000;133798.0;23221.14;0.0;CL-2748752;"";"049"
FCB-06474-00017812;2024-02-08 00:00:00.000;751494.0;130424.58;0.0;CL-0080670;"";"049"
FCB-06474-00017819;2024-02-08 00:00:00.000;213999.0;37140.32;0.0;CL-2365915;"";"049"
FCB-06474-00017831;2024-02-08 00:00:00.000;55498.0;9631.88;0.0;CL-2750334;"";"049"
FCB-06474-00017751;2024-02-07 00:00:00.000;219999.0;38181.64;0.0;CL-2742040;"";"049"
FCB-06474-00017752;2024-02-07 00:00:00.000;12498.0;2169.07;0.0;CL-2742537;"";"049"
FCB-06474-00017753;2024-02-07 00:00:00.000;49999.0;8677.51;0.0;CL-2742572;"";"049"
FCB-06474-00017754;2024-02-07 00:00:00.000;8889.3;1542.77;0.0;CL-001376;"";"049"
FCB-06474-00017755;2024-02-07 00:00:00.000;213999.0;37140.32;0.0;CL-0459798;QUILMES;"049"
FCB-06474-00017756;2024-02-07 00:00:00.000;85799.4;14890.8;0.0;CL-2742758;"";"049"
FCB-06474-00017757;2024-02-07 00:00:00.000;199999.0;34710.57;0.0;CL-0639411;"";"049"
FCB-06474-00017758;2024-02-07 00:00:00.000;236998.0;41131.88;0.0;CL-0899525;"";"049"
FCB-06474-00017759;2024-02-07 00:00:00.000;9999.0;1735.36;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017768;2024-02-07 00:00:00.000;31697.0;5501.13;0.0;CL-2743301;"";"049"
FCB-06474-00017773;2024-02-07 00:00:00.000;136999.0;23776.69;0.0;CL-1382487;"";"049"
FCB-06474-00017889;2024-02-11 00:00:00.000;10399.0;1804.79;0.0;CL-0522865;"";"049"
FCB-06474-00017890;2024-02-11 00:00:00.000;160999.0;27941.98;0.0;CL-2764837;"";"049"
FCB-06474-00017892;2024-02-11 00:00:00.000;59999.0;10413.05;0.0;CL-2764901;"";"049"
FCB-06474-00017839;2024-02-09 00:00:00.000;238998.0;41478.99;0.0;CL-2752656;"";"049"
FCB-06474-00017841;2024-02-09 00:00:00.000;177999.0;30892.39;0.0;CL-2753418;"";"049"
FCB-06474-00017847;2024-02-09 00:00:00.000;181797.0;31551.55;0.0;CL-0449109;"";"049"
FCB-06474-00017848;2024-02-09 00:00:00.000;137999.0;23950.24;0.0;CL-2754572;"";"049"
FCB-06474-00017849;2024-02-09 00:00:00.000;5899.0;1023.79;0.0;CL-1273756;"";"049"
FCB-06474-00017855;2024-02-09 00:00:00.000;149999.0;26032.88;0.0;CL-0449109;"";"049"
FCB-06474-00017857;2024-02-09 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017861;2024-02-09 00:00:00.000;171999.0;29851.07;0.0;CL-1132723;"";"049"
FCB-06474-00017896;2024-02-11 00:00:00.000;175196.4;30405.99;0.0;CL-2765280;"";"049"
FCB-06474-00017908;2024-02-12 00:00:00.000;177999.0;30892.39;0.0;CL-2768971;"";"049"
FCB-06474-00017915;2024-02-12 00:00:00.000;125999.0;21867.6;0.0;CL-2349941;"";"049"
FCB-06474-00017916;2024-02-12 00:00:00.000;219999.0;38181.64;0.0;CL-0835307;"";"049"
FCB-06474-00017985;2024-02-15 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017988;2024-02-15 00:00:00.000;299999.0;52065.94;0.0;CL-0446086;"";"049"
FCB-06474-00017997;2024-02-15 00:00:00.000;94999.0;16487.43;0.0;CL-1223944;"";"049"
FCB-06474-00018008;2024-02-15 00:00:00.000;38499.0;6681.64;0.0;CL-2410421;"";"049"
FCB-06474-00018008;2024-02-15 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018040;2024-02-15 00:00:00.000;75497.0;13102.79;0.0;CL-0703622;"";"049"
FCB-06474-00018042;2024-02-15 00:00:00.000;272999.0;47379.99;0.0;CL-1449455;"";"049"
FCB-06474-00018044;2024-02-15 00:00:00.000;230998.0;40090.56;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018050;2024-02-15 00:00:00.000;9499.0;1648.59;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018051;2024-02-15 00:00:00.000;125999.0;21867.6;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017928;2024-02-13 00:00:00.000;80899.0;14040.32;0.0;CL-2772685;"";"049"
FCB-06474-00017933;2024-02-13 00:00:00.000;135998.0;23602.96;0.0;CL-2773130;"";"049"
FCB-06474-00017935;2024-02-13 00:00:00.000;79998.0;13883.95;0.0;CL-2773181;"";"049"
FCB-06474-00017949;2024-02-13 00:00:00.000;171999.0;29851.07;0.0;CL-2355847;"";"049"
FCB-06474-00017954;2024-02-13 00:00:00.000;248998.0;43214.53;0.0;CL-2773755;"";"049"
FCB-06474-00017967;2024-02-13 00:00:00.000;242998.0;42173.21;0.0;CL-2774123;"";"049"
FCB-06474-00018184;2024-02-18 00:00:00.000;94999.0;16487.43;0.0;CL-1081939;"";"049"
FCB-06474-00018185;2024-02-18 00:00:00.000;36899.0;6403.96;0.0;CL-0335123;"";"049"
FCB-06474-00018188;2024-02-18 00:00:00.000;113999.0;19784.95;0.0;CL-1041223;"";"049"
FCB-06474-00018192;2024-02-18 00:00:00.000;29499.0;5119.66;0.0;CL-2799982;"";"049"
FCB-06474-00018193;2024-02-18 00:00:00.000;199999.0;34710.57;0.0;CL-2799985;"";"049"
FCB-06474-00018195;2024-02-18 00:00:00.000;177999.0;30892.39;0.0;CL-2195478;"";"049"
FCB-06474-00018055;2024-02-16 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018056;2024-02-16 00:00:00.000;42249.35;7332.53;0.0;CL-1908303;"";"049"
FCB-06474-00018058;2024-02-16 00:00:00.000;81798.0;14196.35;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018074;2024-02-16 00:00:00.000;52499.0;9111.4;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018079;2024-02-16 00:00:00.000;198697.0;34484.6;0.0;CL-0046127;"";"049"
FCB-06474-00018087;2024-02-16 00:00:00.000;69999.0;12148.59;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018110;2024-02-16 00:00:00.000;77998.0;13536.84;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018121;2024-02-17 00:00:00.000;4999.0;867.6;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018125;2024-02-17 00:00:00.000;206798.0;35890.56;0.0;CL-2795489;"";"049"
FCB-06474-00018131;2024-02-17 00:00:00.000;80899.0;14040.32;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018142;2024-02-17 00:00:00.000;149999.0;26032.88;0.0;CL-2796448;"";"049"
FCB-06474-00018149;2024-02-17 00:00:00.000;136999.0;23776.69;0.0;CL-2796676;"";"049"
FCB-06474-00018151;2024-02-17 00:00:00.000;140599.0;24401.48;0.0;CL-2796962;"";"049"
FCB-06474-00018155;2024-02-17 00:00:00.000;17599.2;3054.41;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018159;2024-02-17 00:00:00.000;199999.0;34710.57;0.0;CL-2797212;"";"049"
FCB-06474-00018181;2024-02-17 00:00:00.000;219999.0;38181.64;0.0;CL-2798380;"";"049"
FCB-06474-00018203;2024-02-18 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018220;2024-02-18 00:00:00.000;59999.0;10413.05;0.0;CL-2800663;"";"049"
FCB-06474-00018244;2024-02-20 00:00:00.000;113399.0;19680.82;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018245;2024-02-20 00:00:00.000;171999.0;29851.07;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018252;2024-02-20 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018253;2024-02-20 00:00:00.000;125999.0;21867.6;0.0;CL-2691612;"";"049"
FCB-06474-00018256;2024-02-20 00:00:00.000;276998.0;48074.03;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018274;2024-02-20 00:00:00.000;113399.3;19680.87;0.0;CL-2809040;"";"049"
FCB-06474-00018289;2024-02-20 00:00:00.000;299999.0;52065.94;0.0;CL-2809716;"";"049"
FCB-06474-00018292;2024-02-20 00:00:00.000;37499.0;6508.09;0.0;CL-2809834;"";"049"
FCB-06474-00018232;2024-02-19 00:00:00.000;135198.7;23464.24;0.0;CL-1228917;"";"049"
FCB-06474-00018359;2024-02-25 00:00:00.000;49999.0;8677.51;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018360;2024-02-25 00:00:00.000;31497.0;5466.42;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018367;2024-02-25 00:00:00.000;2398.0;416.18;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018370;2024-02-25 00:00:00.000;135999.0;23603.13;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018377;2024-02-25 00:00:00.000;37899.0;6577.51;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018386;2024-02-25 00:00:00.000;147999.0;25685.78;0.0;CL-1178044;"";"049"
FCB-06474-00018391;2024-02-25 00:00:00.000;167999.0;29156.85;0.0;CL-1535628;"";"049"
FCB-06474-00018332;2024-02-24 00:00:00.000;96298.0;16712.88;0.0;CL-2828931;"";"049"
FCB-06474-00018340;2024-02-24 00:00:00.000;79999.0;13884.12;0.0;CL-0038117;BERAZATEGUI;"049"
FCB-06474-00018351;2024-02-24 00:00:00.000;177999.0;30892.39;0.0;CL-1056124;"";"049"
FCB-06474-00018354;2024-02-24 00:00:00.000;171999.0;29851.07;0.0;CL-2831615;"";"049"
FCB-06474-00018309;2024-02-21 00:00:00.000;312797.0;54287.08;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018474;2024-02-27 00:00:00.000;113646.35;19723.75;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018399;2024-02-26 00:00:00.000;136999.0;23776.69;0.0;CL-2837659;"";"049"
FCB-06474-00018406;2024-02-26 00:00:00.000;226998.0;39396.35;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018408;2024-02-26 00:00:00.000;157598.0;27351.72;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018421;2024-02-26 00:00:00.000;114999.0;19958.5;0.0;CL-9999999;Tigre;"049"
FCB-06474-00018423;2024-02-26 00:00:00.000;74999.0;13016.36;0.0;CL-2839936;"";"049"
FCB-06474-00018427;2024-02-26 00:00:00.000;413998.0;71850.89;0.0;CL-1172407;"";"049"
FCB-06474-00017760;2024-02-07 00:00:00.000;19498.0;3383.95;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017761;2024-02-07 00:00:00.000;186098.0;32298.0;0.0;CL-2743006;"";"049"
FCB-06474-00017762;2024-02-07 00:00:00.000;171999.0;29851.07;0.0;CL-2743078;"";"049"
FCB-06474-00017763;2024-02-07 00:00:00.000;219548.15;38103.4;0.0;CL-0678529;"";"049"
FCB-06474-00017764;2024-02-07 00:00:00.000;299999.0;52065.94;0.0;CL-0959769;"";"049"
FCB-06474-00017765;2024-02-07 00:00:00.000;171999.0;29851.07;0.0;CL-1246530;"";"049"
FCB-06474-00017766;2024-02-07 00:00:00.000;199999.0;34710.57;0.0;CL-2743253;"";"049"
FCB-06474-00017767;2024-02-07 00:00:00.000;377998.0;65602.96;0.0;CL-1759995;"";"049"
FCB-06474-00017769;2024-02-07 00:00:00.000;171999.0;29851.07;0.0;CL-0678529;"";"049"
FCB-06474-00017770;2024-02-07 00:00:00.000;177999.0;30892.39;0.0;CL-0679809;"";"049"
FCB-06474-00017771;2024-02-07 00:00:00.000;171999.0;29851.07;0.0;CL-2743366;"";"049"
FCB-06474-00017772;2024-02-07 00:00:00.000;48799.0;8469.25;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017774;2024-02-08 00:00:00.000;219999.0;38181.64;0.0;CL-1072723;"";"049"
FCB-06474-00017775;2024-02-08 00:00:00.000;166297.0;28861.46;0.0;CL-2746834;"";"049"
FCB-06474-00017776;2024-02-08 00:00:00.000;219999.0;38181.64;0.0;CL-0899525;"";"049"
FCB-06474-00017777;2024-02-08 00:00:00.000;9499.0;1648.59;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017778;2024-02-08 00:00:00.000;149499.0;25946.11;0.0;CL-2485869;"";"049"
FCB-06474-00017779;2024-02-08 00:00:00.000;647994.0;112461.77;0.0;CL-2747147;"";"049"
FCB-06474-00017780;2024-02-08 00:00:00.000;137499.0;23863.46;0.0;CL-2747408;"";"049"
FCB-06474-00017781;2024-02-08 00:00:00.000;185999.0;32280.82;0.0;CL-1783859;"";"049"
FCB-06474-00017782;2024-02-08 00:00:00.000;30999.0;5379.99;0.0;CL-0793407;"";"049"
FCB-06474-00017783;2024-02-08 00:00:00.000;282498.0;49028.58;0.0;CL-2747740;"";"049"
FCB-06474-00017784;2024-02-08 00:00:00.000;177999.0;30892.39;0.0;CL-9999999;Tigre;"049"
FCB-06474-00017785;2024-02-08 00:00:00.000;199999.0;34710.57;0.0;CL-9999999;Tigre;"049"
